Id,CreationDate,Reputation,UpVotes,DownVotes,NumPosts,TotalScore,TotalViews,TotalComments
"7903592","2017-04-21 20:56:27","23","1","0","1","1","1027","7"
"8850812","2017-10-29 07:51:37","1","0","0","0","","",""
"8015539","2017-05-15 16:56:23","1","0","0","0","","",""
"18927796","2022-04-24 09:18:47","1","0","0","0","","",""
"16911141","2021-09-14 16:43:44","1","0","0","0","","",""
"27385202","2024-09-19 20:51:57","1","0","0","0","","",""
"7692491","2017-03-10 20:59:19","21","1","0","1","2","2513","1"
"13182886","2020-04-01 11:27:47","1","0","0","0","","",""
"20698856","2022-12-06 05:56:56","1","0","0","0","","",""
"24195384","2024-04-10 14:10:28","1","0","0","0","","",""
"21764512","2023-04-28 13:22:42","1","0","0","0","","",""
"6106591","2016-03-23 21:05:06","1","0","0","0","","",""
"6487800","2016-06-20 06:56:05","1","0","0","0","","",""
"4589376","2015-02-20 19:11:24","1","0","0","0","","",""
"9492328","2018-03-14 15:04:39","1","0","0","0","","",""
"27275913","2024-09-10 10:42:01","1","0","0","1","0","","1"
"15975404","2021-05-19 20:39:47","1","0","0","1","-2","188","1"
"27273863","2024-09-10 07:37:18","1","0","0","0","","",""
"20626127","2022-11-28 17:58:43","1","0","0","0","","",""
"14935976","2021-01-04 07:24:08","1","0","0","0","","",""
"15494458","2021-03-27 13:52:11","1","0","0","0","","",""
"30154549","2025-04-03 10:23:51","1","0","0","0","","",""
"4691175","2015-03-19 18:19:22","75","0","0","5","5","5976","4"
"18169356","2022-02-10 08:52:07","1","0","0","0","","",""
"20695783","2022-12-05 21:01:12","1","0","0","0","","",""
"25674888","2024-06-22 09:45:36","1","0","0","0","","",""
"11251147","2019-03-24 16:02:39","1","0","0","0","","",""
"14466507","2020-10-17 06:16:55","1","0","0","0","","",""
"16984061","2021-09-23 11:11:25","1","0","0","0","","",""
"26197313","2024-07-07 19:50:15","1","0","0","0","","",""
"1176428","2012-01-29 12:21:52","1","0","0","1","0","","0"
"1511335","2012-07-09 07:54:24","1720","65","0","41","154","119722","40"
"24364820","2024-04-15 16:53:39","1","0","0","0","","",""
"1774996","2012-10-25 17:20:16","1","0","0","0","","",""
"29628959","2025-02-13 11:03:49","1","0","0","0","","",""
"16125335","2021-06-04 07:24:02","1","0","0","0","","",""
"17258252","2021-10-27 07:12:23","1","0","0","0","","",""
"2885561","2013-10-16 08:27:54","278","4","0","18","7","774","24"
"13381058","2020-04-22 12:26:05","1","0","0","0","","",""
"21129954","2023-02-02 03:18:53","1","0","0","0","","",""
"15171744","2021-02-08 20:28:39","1","0","0","0","","",""
"25570458","2024-06-14 08:43:53","1","0","0","0","","",""
"889531","2011-08-11 08:42:24","11","0","0","1","1","330","0"
"24379498","2024-04-16 05:21:40","1","0","0","0","","",""
"24298912","2024-04-13 07:39:18","1","0","0","0","","",""
"10308156","2018-09-03 01:24:18","1","0","0","0","","",""
"28914636","2024-12-24 06:17:00","1","0","0","0","","",""
"3396801","2014-03-08 18:54:08","13","0","0","2","-4","1022","5"
"11201510","2019-03-14 07:25:16","1","0","0","0","","",""
"23674427","2024-03-20 08:44:57","1","0","0","0","","",""
"914555","2011-08-26 17:30:44","93","120","0","2","9","7759","4"
"1822132","2012-11-13 21:36:17","1","0","0","0","","",""
"7025770","2016-10-16 06:23:27","1","0","0","0","","",""
"18506552","2022-03-18 18:50:30","21","0","0","1","2","","0"
"21533459","2023-03-31 06:19:28","1","0","0","0","","",""
"22756615","2023-10-17 13:51:51","1","0","0","0","","",""
"11133317","2019-02-28 22:46:08","21","0","0","2","2","489","2"
"8031370","2017-05-18 13:07:47","89","20","0","3","7","172","4"
"25195838","2024-05-22 20:34:57","1","0","0","0","","",""
"19046242","2022-05-05 19:03:39","1","0","0","0","","",""
"1687169","2012-09-20 20:39:22","2063","70","65","39","186","5999","64"
"25753147","2024-06-26 20:59:37","1","0","0","0","","",""
"29380147","2025-01-27 05:32:52","1","0","0","0","","",""
"10568347","2018-10-27 19:15:52","13","0","0","2","0","184","7"
"22495937","2023-09-04 07:03:04","1","0","0","0","","",""
"11698110","2019-06-25 13:57:02","1","0","0","0","","",""
"6799901","2016-09-06 10:34:16","103","16","0","0","","",""
"3392547","2014-03-07 12:06:03","13","0","0","3","0","235","6"
"15801183","2021-04-30 12:50:27","21","2","0","2","1","","12"
"2635281","2013-07-30 18:06:39","1","0","0","0","","",""
"23764321","2024-03-24 06:40:52","1","0","0","0","","",""
"18912372","2022-04-22 20:26:00","1","0","0","0","","",""
"29872175","2025-03-03 15:26:53","1","0","0","0","","",""
"17898642","2022-01-11 03:47:46","1","0","0","0","","",""
"5883405","2016-02-04 13:27:14","1","0","0","0","","",""
"10698284","2018-11-24 07:35:16","1","0","0","0","","",""
"9259848","2018-01-24 02:29:11","11","0","0","1","1","","3"
"28620324","2024-12-04 07:40:25","1","0","0","0","","",""
"7640624","2017-03-01 10:16:30","1","0","0","0","","",""
"7306711","2016-12-16 12:24:47","1","0","0","0","","",""
"28158030","2024-11-06 08:01:17","1","0","0","0","","",""
"29245174","2025-01-17 15:43:12","1","0","0","0","","",""
"29687317","2025-02-18 01:18:14","1","0","0","0","","",""
"15863247","2021-05-07 12:35:09","1","0","0","0","","",""
"22356834","2023-08-08 08:27:46","1","0","0","0","","",""
"17414854","2021-11-15 04:52:22","1","0","0","0","","",""
"8220170","2017-06-27 10:59:10","9","0","0","1","-7","242","9"
"25584148","2024-06-15 12:35:28","1","0","0","0","","",""
"9529856","2018-03-21 16:07:05","1","0","0","0","","",""
"29644054","2025-02-14 11:25:51","1","0","0","0","","",""
"22500582","2023-09-05 01:29:13","1","0","0","0","","",""
"8153244","2017-06-13 08:02:51","17","0","0","5","1","12749","26"
"1379162","2012-05-07 07:34:08","21","0","0","2","2","1819","0"
"19725747","2022-08-09 10:17:28","1","0","0","2","0","298","6"
"29273018","2025-01-20 02:52:13","1","0","0","0","","",""
"6742197","2016-08-22 06:08:55","1","0","0","0","","",""
"20760656","2022-12-12 21:43:48","1","0","0","0","","",""
"9208878","2018-01-12 12:00:47","23","0","0","2","0","5430","5"
"9295434","2018-01-31 15:53:43","21","0","0","3","2","823","4"
"27235714","2024-09-06 12:00:56","1","0","0","0","","",""
"4816986","2015-04-21 23:10:26","1","0","0","0","","",""
"19262969","2022-06-03 09:18:33","1","0","0","0","","",""
"3903682","2014-08-03 09:56:04","433","15","1","37","23","13411","39"
"12182171","2019-10-08 11:59:17","1","0","0","0","","",""
"21943521","2023-05-22 21:31:55","1","0","0","1","0","141","1"
"6562590","2016-07-07 20:33:21","1","0","0","0","","",""
"22740557","2023-10-14 15:03:00","1","0","0","0","","",""
"24312139","2024-04-13 21:10:29","1","0","0","0","","",""
"2064415","2013-02-12 10:44:04","641","5","8","58","31","451","77"
"10291977","2018-08-29 20:20:56","1","0","0","0","","",""
"26464459","2024-07-22 10:18:34","1","0","0","0","","",""
"5443184","2015-10-14 01:50:15","1","0","0","0","","",""
"19118316","2022-05-14 22:59:10","23","1","0","4","2","425","2"
"1230962","2012-02-24 14:21:33","11","0","0","1","1","","0"
"5680231","2015-12-15 02:05:42","1","0","0","0","","",""
"18386275","2022-03-06 02:11:13","1","0","0","0","","",""
"3427913","2014-03-17 07:39:17","1","0","0","0","","",""
"23329226","2024-02-01 02:58:52","1","0","0","1","0","247","2"
"15205925","2021-02-14 00:47:36","1","0","0","0","","",""
"22073426","2023-06-14 14:32:52","1","0","0","0","","",""
"21124692","2023-02-01 10:38:15","1","0","0","0","","",""
"18425982","2022-03-10 06:10:25","1","0","0","0","","",""
"17164647","2021-10-16 00:40:04","1","0","0","0","","",""
"17987820","2022-01-20 20:47:43","1","0","0","1","0","","0"
"29238008","2025-01-17 06:43:21","1","0","0","0","","",""
"2111880","2013-02-26 15:35:53","691","24","0","19","56","37981","21"
"28383967","2024-11-19 20:30:00","1","0","0","0","","",""
"14134951","2020-08-20 03:51:44","1","0","0","2","-4","101","2"
"3193913","2014-01-14 12:08:31","1","0","0","0","","",""
"12224455","2019-10-16 06:03:50","1","0","0","0","","",""
"5092533","2015-07-08 06:59:10","1","0","0","1","-4","45","1"
"21843472","2023-05-07 14:19:40","1","0","0","0","","",""
"24281373","2024-04-12 14:13:00","1","0","0","0","","",""
"9512369","2018-03-18 15:04:53","1","0","0","0","","",""
"8038877","2017-05-19 22:15:06","1","0","0","0","","",""
"1767150","2012-10-23 03:25:10","1","0","0","0","","",""
"25027819","2024-05-14 00:43:43","1","0","0","0","","",""
"23901989","2024-03-30 10:58:39","1","0","0","0","","",""
"21382946","2023-03-12 12:25:04","1","0","0","1","0","62","2"
"20154573","2022-10-04 02:14:36","1","0","0","0","","",""
"21692796","2023-04-20 18:33:13","1","0","0","0","","",""
"24321949","2024-04-14 10:59:48","1","0","0","0","","",""
"28008159","2024-10-27 09:59:11","1","0","0","0","","",""
"19231335","2022-05-30 10:37:48","1","0","0","0","","",""
"17383644","2021-11-11 06:29:37","1","0","0","0","","",""
"2463980","2013-06-07 14:52:35","1","0","0","0","","",""
"618633","2011-02-15 21:49:17","59","0","0","1","5","","0"
"27659270","2024-10-06 18:50:12","1","0","0","0","","",""
"11044539","2019-02-11 10:00:14","33","0","0","5","3","6171","3"
"28641056","2024-12-05 11:02:10","1","0","0","1","0","","0"
"21338024","2023-03-05 19:29:25","1","0","0","0","","",""
"10432602","2018-09-29 06:55:46","1","0","0","0","","",""
"1823038","2012-11-14 07:51:04","1","0","0","0","","",""
"4811758","2015-04-20 18:37:41","3","0","0","1","-4","57","3"
"19402361","2022-06-23 19:03:48","1","0","0","0","","",""
"8563599","2017-09-05 12:25:04","1","0","0","0","","",""
"25292462","2024-05-28 15:05:03","1","0","0","0","","",""
"19860546","2022-08-27 22:05:51","1","0","0","0","","",""
"9769604","2018-05-10 08:27:55","205","17","0","9","8","899","3"
"14505528","2020-10-23 09:09:56","1","0","0","0","","",""
"15573899","2021-04-07 12:15:33","1","0","0","0","","",""
"7663925","2017-03-06 02:25:37","37","0","0","8","1","843","3"
"11791015","2019-07-16 08:55:26","1","0","0","0","","",""
"16214314","2021-06-13 11:56:27","1","0","0","0","","",""
"10036020","2018-07-05 08:46:16","109","0","0","1","10","46701","2"
"27304185","2024-09-12 15:13:17","1","0","0","0","","",""
"10892771","2019-01-10 01:35:48","27","0","0","5","2","1662","2"
"13290796","2020-04-12 00:55:55","1","0","0","0","","",""
"23489400","2024-02-27 08:47:06","1","0","0","0","","",""
"3969732","2014-08-23 00:24:29","1","0","0","0","","",""
"9097248","2017-12-14 05:45:14","1","0","0","0","","",""
"16688528","2021-08-17 12:42:41","1","0","0","0","","",""
"5803542","2016-01-18 04:32:21","1","0","0","1","0","179","0"
"1150400","2012-01-15 13:35:21","51","0","0","12","3","7415","12"
"24783321","2024-04-29 18:12:24","1","0","0","0","","",""
"16337952","2021-06-28 22:59:03","1","0","0","0","","",""
"22344573","2023-08-05 17:56:27","1","0","0","0","","",""
"21533550","2023-03-31 06:32:27","1","0","0","0","","",""
"25590250","2024-06-16 05:56:50","1","0","0","0","","",""
"14319923","2020-09-22 09:05:32","1","0","0","0","","",""
"24440334","2024-04-17 16:17:44","1","0","0","0","","",""
"1245393","2012-03-02 15:25:07","1","0","0","1","0","67","2"
"21619703","2023-04-11 16:52:42","1","0","0","0","","",""
"8865974","2017-11-01 03:50:21","1","0","0","0","","",""
"8108529","2017-06-03 21:13:31","1","0","0","0","","",""
"24499592","2024-04-19 13:27:02","1","0","0","0","","",""
"7591177","2017-02-20 05:20:08","1","0","0","0","","",""
"29480656","2025-02-03 10:37:51","1","0","0","0","","",""
"17950959","2022-01-17 02:22:30","1","0","0","0","","",""
"2575386","2013-07-12 06:54:27","445","297","1","10","32","2494","12"
"30039076","2025-03-24 07:00:36","1","0","0","0","","",""
"16800814","2021-09-01 01:24:59","1","0","0","0","","",""
"13917329","2020-07-12 15:02:21","1","0","0","0","","",""
"6114519","2016-03-25 15:19:50","1","0","0","0","","",""
"17710573","2021-12-18 17:55:30","1","0","0","0","","",""
"16285214","2021-06-22 00:51:30","1","0","0","0","","",""
"8342742","2017-07-21 07:12:36","6747","42","7","618","490","","211"
"7395646","2017-01-09 17:05:21","1","0","0","0","","",""
"26128308","2024-07-06 08:34:08","1","0","0","0","","",""
"15951129","2021-05-17 12:50:19","1","0","0","0","","",""
"24874117","2024-05-05 04:23:58","1","0","0","0","","",""
"1509663","2012-07-08 06:37:23","395","658","33","28","20","22796","55"
"23904129","2024-03-30 14:01:25","1","0","0","0","","",""
"25098093","2024-05-17 10:08:20","1","0","0","0","","",""
"13469213","2020-05-04 18:08:17","1","0","0","0","","",""
"24598607","2024-04-23 08:33:19","1","0","0","0","","",""
"21126215","2023-02-01 14:24:48","1","0","0","1","0","","0"
"22226659","2023-07-14 09:49:15","1","0","0","0","","",""
"11279216","2019-03-29 19:27:34","1","0","0","0","","",""
"5587032","2015-11-20 18:31:41","1","0","0","0","","",""
"8803480","2017-10-19 20:47:41","1","0","0","0","","",""
"2983328","2013-11-12 13:03:11","21","9","0","2","2","92","3"
"4533962","2015-02-05 17:03:51","300","44","0","6","15","4106","13"
"16710515","2021-08-20 03:25:59","1","0","0","0","","",""
"15065277","2021-01-23 11:39:38","1","0","0","0","","",""
"19656464","2022-07-30 23:20:46","1","0","0","0","","",""
"24943593","2024-05-09 00:30:31","1","0","0","0","","",""
"29567289","2025-02-09 08:05:03","1","0","0","0","","",""
"22556272","2023-09-14 04:58:44","1","0","0","0","","",""
"23310008","2024-01-28 10:34:51","1","0","0","0","","",""
"12207550","2019-10-12 23:10:11","1","0","0","0","","",""
"20496101","2022-11-13 23:53:45","1","0","0","0","","",""
"6405117","2016-05-31 14:13:37","11","0","0","1","1","175","3"
"25876424","2024-06-30 22:18:27","1","0","0","0","","",""
"19021841","2022-05-03 06:58:16","1","0","0","0","","",""
"14572607","2020-11-03 18:19:14","1","0","0","0","","",""
"18238707","2022-02-18 00:17:22","1","0","0","0","","",""
"15110071","2021-01-30 04:43:03","1","0","0","0","","",""
"19790748","2022-08-18 05:24:49","1","0","0","0","","",""
"7784921","2017-03-29 09:33:27","1","0","0","0","","",""
"18497293","2022-03-17 20:27:07","1","0","0","0","","",""
"14464115","2020-10-16 17:35:48","1","0","0","0","","",""
"24737273","2024-04-27 23:28:01","1","0","0","0","","",""
"6307919","2016-05-08 22:32:08","1","0","0","0","","",""
"28607693","2024-12-03 13:31:08","1","0","0","0","","",""
"27264111","2024-09-09 11:51:38","1","0","0","0","","",""
"10462138","2018-10-05 14:03:49","1","0","0","0","","",""
"5683514","2015-12-15 18:53:40","1","0","0","1","0","","0"
"12280612","2019-10-27 07:13:27","1","0","0","0","","",""
"20105996","2022-09-28 01:05:09","1","0","0","1","0","","0"
"13209591","2020-04-03 10:11:08","1","0","0","0","","",""
"3686117","2014-05-29 04:18:40","1","0","0","0","","",""
"5069775","2015-07-01 13:11:42","1","0","0","0","","",""
"29999425","2025-03-20 10:57:23","1","0","0","0","","",""
"26647824","2024-08-05 16:52:09","1","0","0","0","","",""
"18628184","2022-03-30 05:17:15","11","0","0","1","1","69","0"
"24428922","2024-04-17 10:22:58","1","0","0","0","","",""
"12224076","2019-10-16 04:17:17","1","0","0","0","","",""
"26846084","2024-08-16 08:16:10","1","0","0","0","","",""
"2413871","2013-05-23 13:49:44","1","0","0","2","0","","0"
"17844750","2022-01-05 21:00:04","1","0","0","0","","",""
"11079839","2019-02-18 15:20:15","1","0","0","0","","",""
"29228518","2025-01-16 15:04:32","1","0","0","0","","",""
"10867042","2019-01-04 10:43:51","1","0","0","0","","",""
"20680404","2022-12-04 08:42:19","1","0","0","0","","",""
"29223802","2025-01-16 09:44:07","1","0","0","0","","",""
"25374787","2024-06-02 14:36:01","1","0","0","0","","",""
"21319428","2023-03-02 13:41:44","1","0","0","0","","",""
"7934299","2017-04-28 01:18:04","1","0","0","0","","",""
"22573827","2023-09-16 09:05:32","1","0","0","0","","",""
"8487404","2017-08-19 10:38:37","1","0","0","0","","",""
"13609956","2020-05-24 22:17:04","21","0","0","2","2","191","5"
"28526190","2024-11-28 07:16:16","1","0","0","0","","",""
"12424807","2019-11-24 14:55:25","1","0","0","0","","",""
"1099426","2011-12-15 08:35:17","11","0","0","6","-1","4140","4"
"5850440","2016-01-28 06:15:30","1","0","0","0","","",""
"17799730","2021-12-30 21:15:56","1","0","0","0","","",""
"14734741","2020-11-30 11:30:14","1","0","0","0","","",""
"5617920","2015-11-29 14:07:04","19","0","0","2","1","1124","2"
"19832495","2022-08-23 21:08:38","1","0","0","1","0","202","0"
"2838108","2013-10-02 09:54:20","589","0","0","2","54","","3"
"10374838","2018-09-17 11:40:41","1","0","0","0","","",""
"29585413","2025-02-10 16:11:17","1","0","0","0","","",""
"19935438","2022-09-06 21:21:21","1","0","0","0","","",""
"18622189","2022-03-29 15:24:57","1","0","0","0","","",""
"24266272","2024-04-12 07:11:31","1","0","0","0","","",""
"24682506","2024-04-25 16:48:39","1","0","0","0","","",""
"16179268","2021-06-09 19:06:38","1","0","0","0","","",""
"4861077","2015-05-04 06:00:40","21","0","0","3","1","2236","6"
"21926491","2023-05-19 13:40:37","11","0","0","1","1","234","5"
"15177440","2021-02-09 16:22:46","1","0","0","0","","",""
"15521812","2021-03-31 11:20:56","1","0","0","0","","",""
"23484653","2024-02-26 13:43:37","1","0","0","0","","",""
"14814629","2020-12-12 18:28:26","1","0","0","0","","",""
"2014668","2013-01-27 00:26:25","1","0","0","0","","",""
"7578251","2017-02-17 01:42:30","1","0","0","0","","",""
"5273264","2015-08-27 14:13:36","1","0","0","0","","",""
"18133751","2022-02-06 11:59:49","1","0","0","0","","",""
"18903251","2022-04-22 04:47:09","1","0","0","0","","",""
"10973759","2019-01-27 05:33:48","1","0","0","0","","",""
"24654267","2024-04-24 20:39:31","1","0","0","0","","",""
"25518639","2024-06-11 05:38:28","1","0","0","0","","",""
"28034012","2024-10-29 00:50:43","1","0","0","0","","",""
"4941149","2015-05-26 15:16:13","1","0","0","0","","",""
"24893371","2024-05-06 11:31:21","1","0","0","0","","",""
"10350242","2018-09-12 00:20:40","1","0","0","0","","",""
"21140825","2023-02-03 13:18:41","1","0","0","0","","",""
"15767681","2021-04-26 11:35:52","1","0","0","0","","",""
"16270402","2021-06-20 00:36:40","1","0","0","0","","",""
"28120769","2024-11-04 06:50:08","1","0","0","0","","",""
"27925482","2024-10-22 07:21:33","1","0","0","0","","",""
"17731446","2021-12-21 10:34:44","1","0","0","0","","",""
"5021455","2015-06-17 20:32:06","93","0","0","11","5","8945","13"
"20100815","2022-09-27 12:51:10","1","0","0","0","","",""
"15051922","2021-01-21 11:54:05","139","15","0","16","7","11687","16"
"9958825","2018-06-18 21:12:21","1","0","0","1","0","378","3"
"10555663","2018-10-25 04:44:24","1","0","0","0","","",""
"16997575","2021-09-24 22:08:13","1","0","0","0","","",""
"18382414","2022-03-05 13:31:42","1","0","0","0","","",""
"3724656","2014-06-10 04:59:59","1","0","0","0","","",""
"455640","2010-09-22 23:14:35","45","0","0","3","3","1400","2"
"23367772","2024-02-08 21:53:28","1","0","0","0","","",""
"15845719","2021-05-05 18:17:07","1","0","0","0","","",""
"22673253","2023-10-02 22:10:40","1","0","0","0","","",""
"9082275","2017-12-11 06:23:42","1","0","0","0","","",""
"23647662","2024-03-18 09:18:35","1","0","0","0","","",""
"27338356","2024-09-16 05:20:41","1","0","0","0","","",""
"16122947","2021-06-04 02:11:11","1","0","0","0","","",""
"7271565","2016-12-09 08:09:22","1","0","0","0","","",""
"28583911","2024-12-02 08:19:18","1","0","0","0","","",""
"14736258","2020-11-30 15:52:20","1","0","0","2","0","566","4"
"5213794","2015-08-11 06:32:34","1339","401","6","78","100","115756","204"
"18188441","2022-02-12 11:08:07","1","0","0","1","0","","0"
"1225373","2012-02-22 09:08:49","725","299","1","34","57","88419","16"
"1427704","2012-05-31 06:58:14","47","0","0","5","2","7372","9"
"4772450","2015-04-10 06:31:12","1","0","0","0","","",""
"25033664","2024-05-14 07:52:20","1","0","0","0","","",""
"17504994","2021-11-25 06:49:40","1","0","0","0","","",""
"20409197","2022-11-03 15:09:02","1","0","0","0","","",""
"15926493","2021-05-14 13:49:02","1","0","0","0","","",""
"7164954","2016-11-16 00:57:11","1","0","0","0","","",""
"7041425","2016-10-19 09:39:32","11","0","0","2","1","583","2"
"12673000","2020-01-08 06:14:04","1","0","0","0","","",""
"27768513","2024-10-12 17:32:17","1","0","0","0","","",""
"3984541","2014-08-27 21:22:07","1","0","0","0","","",""
"18364036","2022-03-03 12:19:13","1","0","0","0","","",""
"3944933","2014-08-15 14:58:25","21","0","0","1","2","2183","3"
"26917095","2024-08-21 08:24:15","1","0","0","0","","",""
"12067653","2019-09-14 16:16:34","11","0","0","1","0","28","6"
"29389508","2025-01-27 17:26:59","1","0","0","0","","",""
"20899481","2022-12-31 10:31:16","1","0","0","0","","",""
"28160345","2024-11-06 10:26:51","1","0","0","0","","",""
"18809275","2022-04-15 04:04:28","1","0","0","0","","",""
"11136951","2019-03-01 16:13:32","1","0","0","0","","",""
"12182773","2019-10-08 13:56:23","1","0","0","0","","",""
"1901748","2012-12-13 17:09:53","23","4","0","1","2","5550","0"
"19597188","2022-07-21 20:20:15","13","0","0","2","-1","579","7"
"13512028","2020-05-10 14:50:27","1","0","0","0","","",""
"5840178","2016-01-26 04:50:14","1","0","0","0","","",""
"20365556","2022-10-29 12:28:00","1","0","0","1","0","433","0"
"8126087","2017-06-07 13:58:39","1","0","0","0","","",""
"6491150","2016-06-20 21:03:39","1","0","0","2","0","5665","0"
"22822481","2023-10-29 12:20:43","1","0","0","0","","",""
"1901891","2012-12-13 18:02:53","1","0","0","0","","",""
"10308914","2018-09-03 06:41:45","21","0","0","3","-1","909","6"
"10437521","2018-09-30 16:03:57","1","0","0","1","-3","1511","6"
"4975890","2015-06-05 00:20:05","1","0","0","0","","",""
"6514873","2016-06-26 12:32:59","1","0","0","0","","",""
"4993059","2015-06-10 03:21:28","1","0","0","0","","",""
"9647463","2018-04-15 02:28:37","1","0","0","1","0","1458","3"
"5767971","2016-01-09 20:49:27","1","0","0","0","","",""
"10404409","2018-09-23 15:59:03","160","127","1","13","15","11389","32"
"11725403","2019-07-01 17:04:39","1","0","0","0","","",""
"3882637","2014-07-27 23:20:43","7","0","0","3","-1","1241","7"
"16602667","2021-08-05 18:11:39","1","0","0","0","","",""
"8874804","2017-11-02 13:00:39","1","0","0","0","","",""
"2127248","2013-03-02 18:17:58","1","0","0","0","","",""
"26307883","2024-07-09 14:29:35","59","3","0","6","5","2634","15"
"18647703","2022-03-31 19:43:55","1","0","0","0","","",""
"6138151","2016-03-31 05:36:48","1","0","0","0","","",""
"21222884","2023-02-15 23:14:11","1","0","0","0","","",""
"19047160","2022-05-05 21:33:54","1","0","0","0","","",""
"13481785","2020-05-06 09:57:05","1","0","0","0","","",""
"5165726","2015-07-28 15:32:11","1","0","0","0","","",""
"17137402","2021-10-12 19:57:51","1","0","0","0","","",""
"7641485","2017-03-01 13:14:20","1","0","0","0","","",""
"20500198","2022-11-14 11:38:56","1","0","0","0","","",""
"27724314","2024-10-10 01:49:30","1","0","0","0","","",""
"22309712","2023-07-30 13:59:32","1","0","0","1","0","470","1"
"19018671","2022-05-02 19:48:42","1","0","0","0","","",""
"19422905","2022-06-27 02:49:10","1","0","0","0","","",""
"10971530","2019-01-26 13:29:07","1","0","0","0","","",""
"24065461","2024-04-06 19:42:27","1","0","0","0","","",""
"26143906","2024-07-07 06:32:13","1","0","0","0","","",""
"28664432","2024-12-06 18:58:49","1","0","0","0","","",""
"24901651","2024-05-06 20:55:31","1","0","0","0","","",""
"8426082","2017-08-06 22:29:48","1","0","0","0","","",""
"22096859","2023-06-19 12:40:44","1","0","0","0","","",""
"24738684","2024-04-28 02:14:00","1","0","0","0","","",""
"29904334","2025-03-05 18:01:27","1","0","0","0","","",""
"7827115","2017-04-06 13:20:09","1","0","0","1","0","52","2"
"22758751","2023-10-17 21:15:15","1","0","0","0","","",""
"28345978","2024-11-17 17:49:34","1","0","0","0","","",""
"952393","2011-09-19 09:49:53","11","0","0","1","-1","283","0"
"12139446","2019-09-29 17:33:25","1","0","0","0","","",""
"24992822","2024-05-11 17:46:07","1","0","0","0","","",""
"16698748","2021-08-18 16:35:10","1","0","0","0","","",""
"29834750","2025-02-28 08:41:31","1","0","0","0","","",""
"13987709","2020-07-24 09:16:25","339","24","5","27","27","11626","35"
"14283193","2020-09-15 18:25:53","1","0","0","0","","",""
"28538006","2024-11-28 21:46:14","1","0","0","0","","",""
"13769719","2020-06-18 14:32:28","1","0","0","0","","",""
"20697039","2022-12-06 00:57:41","1","0","0","0","","",""
"9601684","2018-04-05 10:22:57","1","0","0","0","","",""
"20638005","2022-11-29 20:12:49","1","0","0","0","","",""
"5373073","2015-09-24 16:21:49","1","0","0","0","","",""
"17885716","2022-01-09 23:40:35","1","0","0","0","","",""
"17834591","2022-01-04 19:04:51","1","0","0","0","","",""
"19844183","2022-08-25 09:29:52","1","0","0","0","","",""
"10380458","2018-09-18 12:54:40","21","0","0","1","2","","0"
"1529761","2012-07-16 18:38:09","29","0","0","6","2","57","2"
"5481987","2015-10-23 22:30:06","21","10","0","3","-2","48","1"
"11262590","2019-03-26 20:00:33","41","0","0","1","4","2961","2"
"2994540","2013-11-15 01:43:00","1","0","0","0","","",""
"5706996","2015-12-22 11:10:19","697","15","4","48","41","13292","130"
"16284835","2021-06-21 23:05:56","1","0","0","0","","",""
"5345112","2015-09-17 05:44:59","1","0","0","0","","",""
"11207886","2019-03-15 09:54:38","1","0","0","0","","",""
"15616538","2021-04-13 01:56:10","1","0","0","0","","",""
"21270934","2023-02-23 06:57:23","1","0","0","0","","",""
"18794055","2022-04-13 13:32:56","1","0","0","1","0","319","2"
"15353619","2021-03-08 12:24:17","1","0","0","0","","",""
"18323256","2022-02-27 13:01:49","1","0","0","0","","",""
"9923764","2018-06-11 07:21:08","1","0","0","0","","",""
"20028785","2022-09-18 21:57:28","1","0","0","0","","",""
"325267","2010-04-25 05:49:30","2893","40","8","43","280","18231","27"
"14884518","2020-12-24 16:18:41","1","0","0","0","","",""
"12941548","2020-02-22 00:03:09","1","0","0","2","-1","807","4"
"1970795","2013-01-11 17:49:21","1","0","0","0","","",""
"1175338","2012-01-28 15:06:02","79","3","0","10","6","12530","17"
"26579477","2024-07-30 22:43:52","1","0","0","0","","",""
"20719861","2022-12-08 04:18:29","1","0","0","0","","",""
"28849811","2024-12-19 06:24:11","1","0","0","0","","",""
"14741846","2020-12-01 12:13:08","1","0","0","0","","",""
"2970665","2013-11-08 22:08:25","1","0","0","0","","",""
"18091513","2022-02-01 14:37:54","1","0","0","0","","",""
"16312232","2021-06-25 04:50:13","1","0","0","0","","",""
"5060825","2015-06-29 10:26:11","1","0","0","0","","",""
"19237931","2022-05-31 07:08:52","1","0","0","0","","",""
"5304725","2015-09-05 22:14:11","1","0","0","0","","",""
"23551949","2024-03-07 10:09:59","1","0","0","0","","",""
"21532567","2023-03-31 03:09:49","1","0","0","0","","",""
"2995244","2013-11-15 07:10:54","25","0","0","7","1","5037","4"
"13992325","2020-07-25 06:33:43","1","0","0","0","","",""
"18003280","2022-01-22 15:43:27","1","0","0","0","","",""
"10896026","2019-01-10 15:19:00","1","0","0","0","","",""
"725803","2011-04-26 17:02:09","237","0","0","15","19","51602","9"
"6243440","2016-04-23 05:13:04","11","0","0","2","0","743","2"
"23281281","2024-01-22 12:31:19","1","0","0","0","","",""
"10971477","2019-01-26 13:11:19","1","0","0","0","","",""
"9883397","2018-06-01 22:35:13","1","0","0","0","","",""
"16748688","2021-08-25 08:50:13","1","0","0","0","","",""
"18613880","2022-03-28 23:55:31","1","0","0","0","","",""
